brand,model_name,slug,제조 업체,주문 번호,카메라 카테고리,카메라 시리즈,보증 (Warranty),센서 공급업체,센서,셔터,센서 타입,해상도 (HxV),픽셀 사이즈 HxV,라인 속도,모노크롬/컬러,빛스펙트럼,인터페이스,픽셀 비트 깊이,동기화,카메라 I/O 커넥터,전원 공급,하우징 종류,보호 등급,하우징 ‍사이즈 (L x W x H),무게 (Weight),렌즈 마운트,작동 온도,Basler,Conformity,제품군,제품 라인,센서 포맷,센서 대각선 길이,센서 크기,프레임 속도,카메라 데이터 커넥터,이미지 데이터 인터페이스,노출 제어,디지털 입력,범용 I/O,전원 요구사항 (일반적),측정된,양자 효율 (일반/최소),다크 노이즈 (일반/최대),포화 용량 (일반/최소),"다이나믹 레인지 (Dinamic Range, 일반/최소)",신호 대 노이즈비 (Signal to Noise Ratio)(일반/최소),기준,FOV (Field of View),심도(Depth) 이미지 해상도 및 FPS,측정 방식,"에고 모션(Ego-motion, IMU)",작업 범위,운영 체제,양산,소모 전력 PoE,해상도,디지털 출력,작동 중 주변 온도,Compression Beyond 사용시 프레임 속도,비디오 출력 유형,Camera Link ‍Clock,파장 (Wavelength),스트리밍 형식,정확도( Accuracy),템포럴 노이즈,지연 (Latency),조명 (Illumination),햇빛에서의 내구성,데이터 커넥터,전원 공급 장치,구성 요소,표준,프로그래밍 언어,타사 지원,마운팅 포인트,하우징 대체품,‍이미지 처리,양자 효율 - 녹색 (일반/최소),양자 효율 - 파란색 (일반/최소),양자 효율 - 빨간색 (일반/최소),납품 범위,심도(Depth) 해상도,작업 공간,초점 거리,프로세서 제조업체,수평 해상도(X축),높이 해상도 (Z축),배율,광원,이격 거리 (Clearance Distance),Heliotis,반복정밀도 (Z축),레이저 등급,Z축 선형성(+/- % of MR),스캔 속도,데이터포인트/프로파일,측정 거리,LMI,JAI
Basler,LMILMI Sensor Gocator 4010,lmi-sensor-gocator-4010,LMI,2733,3D 카메라,LMI Gocator 4000,,,,,Area Sensor,,,,Mono,,GigE,,,,,,,82 mm x 459 mm x 183 mm,1040 g,,,,,,,,,,,,,,,,,,,,,,,,3.5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9 μm,,,White LED,9.3 ±0.2 mm,,0.12 nm,,0.04 %,approx. 4.3 kHz - 34 kHz,1920.0000,1.05 mm,,
Basler,LMILMI Sensor Gocator 2640,lmi-sensor-gocator-2640,LMI,2729,3D 카메라,LMI Gocator 2600,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,105 mm x 195 mm x 55 mm,1480 g,,,,,,,,,,,,,,,,,,,,,,,,105 - 198 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 - 46 μm,,,"Blue laser (405 nm), Red laser (660 nm)",170 mm,,1 nm,"2, 3R, 3B",0.04 %,approx. 0.6 kHz - 9 kHz,4192.0000,190 mm,,
Basler,LMILMI Sensor Gocator 5512,lmi-sensor-gocator-5512,LMI,2738,3D 카메라,LMI Gocator 5500,,,,,Line Confocal Sensor,,,,Mono,,GigE,,,,,,,354 mm x 419 mm x 91 mm,9000 g,,,,,,,,,,,,,,,,,,,,,,,,11.6 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5 μm,,,Polychromatic Light Source,19.1 mm,,0.17 nm,,0.17 %,approx. 4.2 kHz - 40 kHz,1792.0000,3 mm,,
Basler,LMILMI Sensor Gocator 2690,lmi-sensor-gocator-2690,LMI,2732,3D 카메라,LMI Gocator 2600,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,105 mm x 280 mm x 55 mm,2120 g,,,,,,,,,,,,,,,,,,,,,,,,385 - 2000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124 - 550 μm,,,Red laser (660 nm),325 mm,,12 nm,"2, 3R",0.08 %,approx. 0.9 kHz - 10 kHz,3700.0000,1550 mm,,
Basler,LMILMI Sensor Gocator 2618,lmi-sensor-gocator-2618,LMI,2726,3D 카메라,LMI Gocator 2600,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,80 mm x 110 mm x 46 mm,650 g,,,,,,,,,,,,,,,,,,,,,,,,20 - 23 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 - 5.4 μm,,,Blue laser (405 nm),44.5 mm,,0.38 nm,"2, 3R, 3B",0.015 %,approx. 0.7 kHz - 10 kHz,4192.0000,12 mm,,
Basler,LMILMI Sensor Gocator 2630,lmi-sensor-gocator-2630,LMI,2728,3D 카메라,LMI Gocator 2600,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,105 mm x 165 mm x 55 mm,1340 g,,,,,,,,,,,,,,,,,,,,,,,,71 - 135 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 33 μm,,,"Blue laser (405 nm), Red laser (660 nm)",110 mm,,0.3 nm,"2, 3R, 3B",0.03 %,approx. 0.6 kHz - 9 kHz,4192.0000,130 mm,,
Basler,LMILMI Sensor Gocator 2550,lmi-sensor-gocator-2550,LMI,2724,3D 카메라,LMI Gocator 2500,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,105 mm x 195 mm x 55 mm,1480 g,,,,,,,,,,,,,,,,,,,,,,,,154 - 518 mm (diffuse),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90 - 270 μm,,,"Blue laser (405 nm), Red laser (660 nm)",216 mm,,2 nm,"2, 3R, 3B",0.06 %,approx. 1.8 kHz - 20 kHz,1920.0000,595 mm,,
Basler,LMILMI Sensor Gocator 5504,lmi-sensor-gocator-5504,LMI,2737,3D 카메라,LMI Gocator 5500,,,,,Line Confocal Sensor,,,,Mono,,GigE,,,,,,,190 mm x 303 mm x 60 mm,5000 g,,,,,,,,,,,,,,,,,,,,,,,,4.3 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5 μm,,,Polychromatic Light Source,7.8 mm,,0.07 nm,,0.07 %,approx. 2.1 kHz - 39 kHz,1792.0000,1.1 mm,,
Basler,LMILMI Sensor Gocator 4020,lmi-sensor-gocator-4020,LMI,2735,3D 카메라,LMI Gocator 4000,,,,,Area Sensor,,,,Mono,,GigE,,,,,,,82 mm x 428 mm x 183 mm,960 g,,,,,,,,,,,,,,,,,,,,,,,,5.0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6 μm,,,White LED,27.8 ±0.3 mm,,0.25 nm,,0.02 %,approx. 4.5 kHz - 36 kHz,1920.0000,2.5 mm,,
Basler,LMILMI Sensor Gocator 4021,lmi-sensor-gocator-4021,LMI,2736,3D 카메라,LMI Gocator 4000,,,,,Area Sensor,,,,Mono,,GigE,,,,,,,82 mm x 428 mm x 183 mm,960 g,,,,,,,,,,,,,,,,,,,,,,,,5.0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6 μm,,,White LED,27.8 ±0.3 mm,,0.2 nm,,0.02 %,approx. 4.5 kHz - 36 kHz,1920.0000,2.5 mm,,
Basler,LMILMI Sensor Gocator 4011,lmi-sensor-gocator-4011,LMI,2734,3D 카메라,LMI Gocator 4000,,,,,Area Sensor,,,,Mono,,GigE,,,,,,,82 mm x 459 mm x 183 mm,1040 g,,,,,,,,,,,,,,,,,,,,,,,,3.5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9 μm,,,White LED,9.3 ±0.2 mm,,0.1 nm,,0.04 %,approx. 4.3 kHz - 34 kHz,1920.0000,1.05 mm,,
Basler,LMILMI Sensor Gocator 2670,lmi-sensor-gocator-2670,LMI,2731,3D 카메라,LMI Gocator 2600,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,105 mm x 280 mm x 55 mm,2120 g,,,,,,,,,,,,,,,,,,,,,,,,272 - 817 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67 - 197 μm,,,Blue laser (405 nm),495 mm,,10 nm,"2, 3R, 3B",0.05 %,approx. 0.6 kHz - 9 kHz,4192.0000,1060 mm,,
Basler,LMILMI Sensor Gocator 2650,lmi-sensor-gocator-2650,LMI,2730,3D 카메라,LMI Gocator 2600,,,,,Line Sensor,,,,Mono,,GigE,,,,,,,105 mm x 280 mm x 55 mm,2120 g,,,,,,,,,,,,,,,,,,,,,,,,190 - 430 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 - 104 μm,,,Blue laser (405 nm),330 mm,,2.7 nm,"2, 3R, 3B",0.04 %,approx. 0.6 kHz - 9 kHz,4192.0000,475 mm,,
Basler,JAIJAI Camera AP-3200T-PMCL,jai-camera-ap-3200t-pmcl,JAI,1005,에어리어 스캔 카메라,JAI Apex,,Sony,3-CMOS IMX265,Global Shutter,CMOS,2064 px × 1544 px,3.45 μm × 3.45 μm,,Color,Visible,Camera Link,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,44 mm x 44 mm x 84 mm,200 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.8""",,7.12 mm × 5.33 mm,55 fps,,,hardware trigger / programmable via the camera API,,,6 W,,,,,,,,,,,,,,,,3.2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-5100MP-PGE,jai-camera-go-5100mp-pge,JAI,1024,에어리어 스캔 카메라,JAI Go,,Sony,IMX250MZR,Global Shutter,CMOS,2464 px × 2056 px,3.45 μm × 3.45 μm,,Mono,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"2/3""",,8.5 mm × 7.1 mm,22 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,3.3 W,,,,,,,,,,,,,,,,5.1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera SP-12401C-USB,jai-camera-sp-12401c-usb,JAI,1035,에어리어 스캔 카메라,JAI Spark,,Sony,IMX304,Global Shutter,CMOS,4088 px × 3000 px,3.45 μm × 3.45 μm,,Color,Visible,USB 3.0,8 bits / 10 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,44 mm x 44 mm x 44 mm,130 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1.1""",,14.2 mm × 10.4 mm,23 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,3.7 W,,,,,,,,,,,,,,,,12.3 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-3201M-PGE,jai-camera-gox-3201m-pge,JAI,1200,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX265,Global Shutter,CMOS,2048 px × 1536 px,3.45 μm × 3.45 μm,,Mono,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.8""",8.84 mm,7.07 mm × 5.3 mm,36 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,2.7 W,,,,,,,,,,,,,,,,3.1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-12409C-PGE,jai-camera-gox-12409c-pge,JAI,1183,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX226,Rolling Shutter,CMOS,4024 px × 3036 px,1.85 μm × 1.85 μm,,Color,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.7""",9.33 mm,7.44 mm × 5.61 mm,8 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,2.7 W,,,,,,,,,,,,,,,,12.2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-5100C-USB,jai-camera-go-5100c-usb,JAI,1021,에어리어 스캔 카메라,JAI Go,,Sony,IMX250,Global Shutter,CMOS,2448 px × 2048 px,3.45 μm × 3.45 μm,,Color,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"2/3""",11.02 mm,8.45 mm × 7.07 mm,98 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.2 W,,,,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera SP-5000M-CXP2,jai-camera-sp-5000m-cxp2,JAI,1049,에어리어 스캔 카메라,JAI Spark,,e2v,Lince5M,Global Shutter,CMOS,2560 px × 2048 px,5 μm × 5 μm,,Mono,Visible,CoaXPress (CXP-12),8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,62 mm x 62 mm x 56 mm,215 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1""",,12.8 mm × 10.24 mm,211 fps,,CoaXPress (2.5–12.5 Gbps),hardware trigger / programmable via the camera API,,,7.8 W,,,,,,,,,,,,,,,,5.2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-5103M-USB,jai-camera-gox-5103m-usb,JAI,1196,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX264,Global Shutter,CMOS,2448 px × 2048 px,3.45 μm × 3.45 μm,,Mono,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"2/3""",11.02 mm,8.45 mm × 7.07 mm,35 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.2 W,,,,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-8901C-PGE,jai-camera-gox-8901c-pge,JAI,1189,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX267,Global Shutter,CMOS,4096 px × 2160 px,3.45 μm × 3.45 μm,,Color,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1""",15.97 mm,14.13 mm × 7.45 mm,12 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,3.3 W,,,,,,,,,,,,,,,,8.8 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera SP-12401C-PGE,jai-camera-sp-12401c-pge,JAI,1034,에어리어 스캔 카메라,JAI Spark,,Sony,IMX304,Global Shutter,CMOS,4088 px × 3000 px,3.45 μm × 3.45 μm,,Color,Visible,GigE,8 bits / 10 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,44 mm x 44 mm x 54 mm,160 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1.1""",,14.2 mm × 10.4 mm,9 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,4 W,,,,,,,,,,,,,,,,12.3 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-2401C-PGE,jai-camera-go-2401c-pge,JAI,1013,에어리어 스캔 카메라,JAI Go,,Sony,IMX174,Global Shutter,CMOS,1936 px × 1216 px,5.86 μm × 5.86 μm,,Color,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.2""",13.39 mm,11.34 mm × 7.13 mm,41 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,2.64 W,,,,,,,,,,,,,,,,2.4 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera SP-20000C-PMCL,jai-camera-sp-20000c-pmcl,JAI,1039,에어리어 스캔 카메라,JAI Spark,,ams,CMV20000,Global Shutter,CMOS,5120 px × 3840 px,6.4 μm × 6.4 μm,,Color,Visible,Camera Link,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,62 mm x 62 mm x 85 mm,320 g,F-mount,,,"CE (incl. RoHS), FCC, RoHS",,,41 mm,,32.77 mm × 24.58 mm,30 fps,,,hardware trigger / programmable via the camera API,,,5.4 W,,,,,,,,,,,,,,,,19.7 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-3201C-USB,jai-camera-gox-3201c-usb,JAI,1203,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX265,Global Shutter,CMOS,2048 px × 1536 px,3.45 μm × 3.45 μm,,Color,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.8""",8.84 mm,7.07 mm × 5.3 mm,55 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.2 W,,,,,,,,,,,,,,,,3.1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera SP-12401M-PGE,jai-camera-sp-12401m-pge,JAI,1036,에어리어 스캔 카메라,JAI Spark,,Sony,IMX304,Global Shutter,CMOS,4088 px × 3000 px,3.45 μm × 3.45 μm,,Mono,Visible,GigE,8 bits / 10 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,44 mm x 44 mm x 54 mm,160 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1.1""",,14.2 mm × 10.4 mm,9 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,4 W,,,,,,,,,,,,,,,,12.3 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera AP-3200T-USB,jai-camera-ap-3200t-usb,JAI,1006,에어리어 스캔 카메라,JAI Apex,,Sony,3-CMOS IMX265,Global Shutter,CMOS,2064 px × 1544 px,3.45 μm × 3.45 μm,,Color,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,44 mm x 44 mm x 84 mm,200 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.8""",,7.12 mm × 5.33 mm,38 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,5.3 W,,,,,,,,,,,,,,,,3.2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-5101M-PMCL,jai-camera-go-5101m-pmcl,JAI,1029,에어리어 스캔 카메라,JAI Go,,Sony,IMX264,Global Shutter,CMOS,2464 px × 2056 px,3.45 μm × 3.45 μm,,Mono,Visible,Camera Link,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"2/3""",,8.5 mm × 7.1 mm,35 fps,,,hardware trigger / programmable via the camera API,,,2.88 W,,,,,,,,,,,,,,,,5.1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-2400M-PGE,jai-camera-go-2400m-pge,JAI,1010,에어리어 스캔 카메라,JAI Go,,Sony,IMX174,Global Shutter,CMOS,1936 px × 1216 px,5.86 μm × 5.86 μm,,Mono,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.2""",13.39 mm,11.34 mm × 7.13 mm,48 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,2.64 W,,,,,,,,,,,,,,,,2.4 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-5100C-PGE,jai-camera-go-5100c-pge,JAI,1020,에어리어 스캔 카메라,JAI Go,,Sony,IMX250,Global Shutter,CMOS,2448 px × 2048 px,3.45 μm × 3.45 μm,,Color,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"2/3""",11.02 mm,8.45 mm × 7.07 mm,98 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,3.3 W,,,,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-2400C-USB,jai-camera-go-2400c-usb,JAI,1009,에어리어 스캔 카메라,JAI Go,,Sony,IMX174,Global Shutter,CMOS,1936 px × 1216 px,5.86 μm × 5.86 μm,,Color,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.2""",13.39 mm,11.34 mm × 7.13 mm,159 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.08 W,,,,,,,,,,,,,,,,2.4 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-8901C-USB,jai-camera-gox-8901c-usb,JAI,1191,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX267,Global Shutter,CMOS,4096 px × 2160 px,3.45 μm × 3.45 μm,,Color,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1""",15.97 mm,14.13 mm × 7.45 mm,32 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.2 W,,,,,,,,,,,,,,,,8.8 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-3201M-USB,jai-camera-gox-3201m-usb,JAI,1202,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX265,Global Shutter,CMOS,2048 px × 1536 px,3.45 μm × 3.45 μm,,Mono,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.8""",8.84 mm,7.07 mm × 5.3 mm,55 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.2 W,,,,,,,,,,,,,,,,3.1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,beA4000-62km,bea4000-62km,Basler,106574,에어리어 스캔 카메라,Basler beat,36개월,ams,CMV12000,Global Shutter,CMOS,4096 px × 3072 px,5.5 μm × 5.5 μm,,Mono,Visible,Camera Link,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12-24 VDC,Box,,40 mm x 56 mm x 62 mm,210 g,F-mount / M42 x 0.75 / M42 x 1 / M58 x 0.75,0 °C - 60 °C,,"Camera Link, CE (incl. RoHS), EAC, FCC, GenICam, IP30, KC, RoHS, UKCA, UL",,,"1.75""",28.16 mm,22.52 mm × 16.9 mm,62 fps,,,"trigger width, timed, or off",,,6 W,,45.49 % (typical),13.7 e¯ (typical),11.6 ke¯ (typical),58.6 dB (typical),40.6 dB (typical),,,,,,,,,,12 MP,,,,,32.5 / 65 / 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GO-5100M-PGE,jai-camera-go-5100m-pge,JAI,1022,에어리어 스캔 카메라,JAI Go,,Sony,IMX250,Global Shutter,CMOS,2448 px × 2048 px,3.45 μm × 3.45 μm,,Mono,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,12V to 24V DC,Box,,29 mm x 29 mm x 42 mm,46 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"2/3""",11.02 mm,8.45 mm × 7.07 mm,98 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,3.3 W,,,,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-12401M-USB,jai-camera-gox-12401m-usb,JAI,1186,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX304,Global Shutter,CMOS,4096 px × 3000 px,3.45 μm × 3.45 μm,,Mono,Visible,USB 3.0,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1.1""",17.52 mm,14.13 mm × 10.35 mm,23 fps,,"USB 3.0, nominal max. 5 Gbit/s (SuperSpeed)",hardware trigger / programmable via the camera API,,,4.3 W,,,,,,,,,,,,,,,,12.3 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basler,JAIJAI Camera GOX-3201C-PGE,jai-camera-gox-3201c-pge,JAI,1201,에어리어 스캔 카메라,JAI Go-X,,Sony,IMX265,Global Shutter,CMOS,2048 px × 1536 px,3.45 μm × 3.45 μm,,Color,Visible,GigE,8 bits / 10 bits / 12 bits,free-run / hardware trigger / software trigger,,10V to 25V DC,Box,,29 mm x 29 mm x 51.5 mm,62 g,C-mount,,,"CE (incl. RoHS), FCC, RoHS",,,"1/1.8""",8.84 mm,7.07 mm × 5.3 mm,36 fps,,"Fast Ethernet (100 Mbit/s), Gigabit Ethernet (1000 Mbit/s)",hardware trigger / programmable via the camera API,,,2.7 W,,,,,,,,,,,,,,,,3.1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
